Date,City,Country,Parent_Category,Sub_Category,Sales,Profit,Lat,Lon
2025-02-26,New York,United States,Tech Support,Cloud Migration,20802.762160079637,9317.73826935864,40.7128,-74.006
2026-01-18,Halifax,Canada,Tech Support,Cloud Migration,20420.446435258084,9219.6353847357,44.6488,-63.5752
2025-06-02,Vancouver,Canada,Data Analytics,Server Rack,6264.166301999743,2407.338169414884,49.2827,-123.1207
2025-07-20,Vancouver,Canada,Apparel,ME-U Hoodie,9680.360394078107,3964.9402882893264,49.2827,-123.1207
2025-07-04,New York,United States,Data Analytics,BI Dashboard Pro,7525.461135024173,2490.4218052130436,40.7128,-74.006
2025-01-16,Vancouver,Canada,Apparel,Streetwear Cap,6091.8420425141185,2047.6136182867685,49.2827,-123.1207
2025-05-20,Vancouver,Canada,Apparel,Streetwear Cap,12783.599471851017,2782.4513027171843,49.2827,-123.1207
2025-07-27,Vancouver,Canada,Tech Support,Cloud Migration,23405.912927006702,7335.15296689888,49.2827,-123.1207
2025-02-16,New York,United States,Tech Support,24/7 Support,14804.402624885734,3786.6861442365466,40.7128,-74.006
2025-12-13,Miami,United States,Data Analytics,BI Dashboard Pro,5085.90852568415,1325.7032001461068,25.7617,-80.1918
2025-01-24,Halifax,Canada,Tech Support,Cloud Migration,24961.42289354526,10260.856837068102,44.6488,-63.5752
2025-10-06,Dartmouth,Canada,Apparel,ME-U Hoodie,13947.611347585793,5603.599478781181,44.6662,-63.5682
2025-10-01,New York,United States,Tech Support,Cloud Migration,5553.220960012043,2661.2556903950754,40.7128,-74.006
2025-01-15,Toronto,Canada,Data Analytics,Quantivo AI License,13399.234837248358,4445.4401408756485,43.6532,-79.3832
2026-01-24,Halifax,Canada,Apparel,Streetwear Cap,18825.768880219144,7958.368003330081,44.6488,-63.5752
2026-01-29,Miami,United States,Data Analytics,BI Dashboard Pro,23250.933304778882,6116.723409901458,25.7617,-80.1918
2025-12-26,Miami,United States,Apparel,Streetwear Cap,3288.9080602888116,1436.4951941073457,25.7617,-80.1918
2025-09-09,Miami,United States,Tech Support,24/7 Support,21273.7315069132,6910.784678554714,25.7617,-80.1918
2025-12-22,Dartmouth,Canada,Apparel,Streetwear Cap,21770.69148125471,6181.941923201576,44.6662,-63.5682
2026-01-11,Miami,United States,Apparel,Streetwear Cap,3108.2125774994215,1108.4050837347202,25.7617,-80.1918
2025-08-22,Halifax,Canada,Data Analytics,BI Dashboard Pro,13866.985930227807,6430.4934327031415,44.6488,-63.5752
2025-07-27,Miami,United States,Apparel,Streetwear Cap,2948.188718013127,639.6389028688222,25.7617,-80.1918
2025-10-06,Miami,United States,Apparel,Streetwear Cap,4885.221759435326,1775.3859505179125,25.7617,-80.1918
2026-01-14,New York,United States,Apparel,ME-U Hoodie,7264.509464346862,1879.3420209564124,40.7128,-74.006
2025-05-10,New York,United States,Data Analytics,Quantivo AI License,8027.300195266477,3446.6086366044083,40.7128,-74.006
2025-06-15,Vancouver,Canada,Data Analytics,BI Dashboard Pro,19599.850835408368,9621.944984655318,49.2827,-123.1207
2025-05-21,Miami,United States,Apparel,Streetwear Cap,14629.3938102462,4418.706416955955,25.7617,-80.1918
2025-11-03,Toronto,Canada,Apparel,ME-U Hoodie,7486.673803894122,3356.11753811224,43.6532,-79.3832
2025-12-20,Toronto,Canada,Apparel,ME-U Hoodie,1638.3265116362047,402.45350956087015,43.6532,-79.3832
2025-02-23,Miami,United States,Apparel,ME-U Hoodie,13769.911999431073,5607.825062949403,25.7617,-80.1918
2025-06-18,Halifax,Canada,Apparel,Streetwear Cap,17085.530645808612,5951.766943761046,44.6488,-63.5752
2025-05-30,Halifax,Canada,Tech Support,24/7 Support,17296.25451890848,3528.683862251855,44.6488,-63.5752
2025-10-31,Dartmouth,Canada,Data Analytics,Server Rack,23725.283416030074,5624.622672678172,44.6662,-63.5682
2026-01-26,New York,United States,Apparel,Streetwear Cap,24969.727161966468,10502.674545921362,40.7128,-74.006
2025-12-11,Miami,United States,Apparel,ME-U Hoodie,23674.00334530229,9416.691793455277,25.7617,-80.1918
2025-06-30,Dartmouth,Canada,Apparel,Streetwear Cap,18708.531587938443,8439.96187154076,44.6662,-63.5682
2025-02-05,Vancouver,Canada,Tech Support,24/7 Support,15134.20920184328,4329.065003180335,49.2827,-123.1207
2025-02-17,Vancouver,Canada,Tech Support,Cloud Migration,10971.455830403125,5162.825219392152,49.2827,-123.1207
2025-06-29,Halifax,Canada,Apparel,Streetwear Cap,10480.508435569762,3774.157861173366,44.6488,-63.5752
2025-09-04,New York,United States,Data Analytics,BI Dashboard Pro,12127.75045090809,5258.882948392053,40.7128,-74.006
2025-01-03,New York,United States,Apparel,Streetwear Cap,6159.294136074455,3063.6323485186927,40.7128,-74.006
2025-03-27,New York,United States,Tech Support,Cloud Migration,8401.17322101742,4019.5338073324533,40.7128,-74.006
2025-05-16,Dartmouth,Canada,Apparel,ME-U Hoodie,7510.673383964964,2155.834167461188,44.6662,-63.5682
2025-11-23,Miami,United States,Tech Support,Cloud Migration,7172.571751316648,2546.321075581796,25.7617,-80.1918
2025-10-15,Toronto,Canada,Tech Support,Cloud Migration,16446.345399401183,6154.073800009146,43.6532,-79.3832
2025-07-12,Toronto,Canada,Apparel,Streetwear Cap,20617.68256720273,5664.961762327364,43.6532,-79.3832
2025-04-17,Miami,United States,Data Analytics,Quantivo AI License,24817.13490506419,11578.833540186853,25.7617,-80.1918
2025-01-22,Halifax,Canada,Tech Support,Cloud Migration,8129.130507985546,3131.475634463503,44.6488,-63.5752
2025-03-20,Dartmouth,Canada,Data Analytics,BI Dashboard Pro,2913.4790939091113,721.485999943311,44.6662,-63.5682
2025-02-15,Vancouver,Canada,Tech Support,Cloud Migration,21652.185760467637,9454.37199047951,49.2827,-123.1207
2025-05-28,Vancouver,Canada,Data Analytics,Quantivo AI License,4893.478418948016,1347.965067787143,49.2827,-123.1207
2025-01-17,Dartmouth,Canada,Tech Support,Cloud Migration,5430.4520265669025,2577.380516403481,44.6662,-63.5682
2025-08-21,Halifax,Canada,Data Analytics,Quantivo AI License,12191.93404474947,3950.5956256641753,44.6488,-63.5752
2025-11-13,Vancouver,Canada,Apparel,Streetwear Cap,4871.735712247112,1891.668729958647,49.2827,-123.1207
2025-10-27,Vancouver,Canada,Data Analytics,Quantivo AI License,15473.78162031833,7451.871377614235,49.2827,-123.1207
2025-02-03,Miami,United States,Data Analytics,Server Rack,14574.19212075344,5397.823583936866,25.7617,-80.1918
2025-09-15,Dartmouth,Canada,Tech Support,24/7 Support,22476.471569504116,4988.247487399958,44.6662,-63.5682
2025-04-18,New York,United States,Data Analytics,BI Dashboard Pro,15926.109889267776,5247.362104562098,40.7128,-74.006
2025-01-06,New York,United States,Apparel,Streetwear Cap,14305.112707945618,3695.411235507389,40.7128,-74.006
2025-06-22,Halifax,Canada,Tech Support,24/7 Support,4919.995539616084,1017.7877684550198,44.6488,-63.5752
2025-08-11,Toronto,Canada,Tech Support,Cloud Migration,4406.395855127009,1311.03599590429,43.6532,-79.3832
2025-05-18,New York,United States,Apparel,ME-U Hoodie,11681.78915446176,3635.382907122102,40.7128,-74.006
2025-06-30,New York,United States,Data Analytics,Quantivo AI License,24351.755035049737,9610.120587662812,40.7128,-74.006
2025-08-23,Toronto,Canada,Data Analytics,Quantivo AI License,19180.776041575566,4156.587273710817,43.6532,-79.3832
2026-01-17,Miami,United States,Data Analytics,Quantivo AI License,24880.040847985703,7903.997338458451,25.7617,-80.1918
2025-07-16,Toronto,Canada,Data Analytics,Quantivo AI License,6304.197081128405,2213.9611079160713,43.6532,-79.3832
2025-05-07,Vancouver,Canada,Data Analytics,Quantivo AI License,1721.83124758579,762.706727720946,49.2827,-123.1207
2025-10-31,Halifax,Canada,Tech Support,Cloud Migration,17750.97970877797,4248.157176366889,44.6488,-63.5752
2025-12-13,Vancouver,Canada,Tech Support,24/7 Support,4900.794554343534,2446.2332312834856,49.2827,-123.1207
2026-01-23,Miami,United States,Tech Support,Cloud Migration,2598.5061666105266,1095.3004770406953,25.7617,-80.1918
2025-03-05,Vancouver,Canada,Data Analytics,Quantivo AI License,13427.046204396962,5442.744878612757,49.2827,-123.1207
2025-07-05,Halifax,Canada,Apparel,ME-U Hoodie,3463.124345387106,1361.0412708803758,44.6488,-63.5752
2025-06-25,New York,United States,Apparel,ME-U Hoodie,8313.034612041665,3062.4603423485473,40.7128,-74.006
2025-06-07,Vancouver,Canada,Apparel,Streetwear Cap,17452.57951855265,6373.913300774859,49.2827,-123.1207
2025-07-14,New York,United States,Tech Support,24/7 Support,17686.22704530163,6758.950276828961,40.7128,-74.006
2026-01-26,Dartmouth,Canada,Tech Support,24/7 Support,6848.245502455187,1537.2001506407623,44.6662,-63.5682
2025-03-20,New York,United States,Data Analytics,BI Dashboard Pro,15502.047334602503,4707.521815020363,40.7128,-74.006
2025-09-09,New York,United States,Apparel,Streetwear Cap,12219.4443194433,4792.867198821447,40.7128,-74.006
2025-06-18,New York,United States,Tech Support,Cloud Migration,12409.726139729577,4385.515259942356,40.7128,-74.006
2025-04-18,Halifax,Canada,Apparel,Streetwear Cap,13947.607670061165,2918.597114612887,44.6488,-63.5752
2025-03-22,Halifax,Canada,Tech Support,Cloud Migration,23380.201756215887,8410.079756808906,44.6488,-63.5752
2026-01-19,Toronto,Canada,Data Analytics,Quantivo AI License,22194.844597878266,10986.216313186806,43.6532,-79.3832
2025-03-19,Miami,United States,Tech Support,Cloud Migration,6428.8181356096475,2841.65472903072,25.7617,-80.1918
2025-09-25,Miami,United States,Apparel,ME-U Hoodie,21720.10152631277,4638.556949598927,25.7617,-80.1918
2025-12-09,New York,United States,Data Analytics,BI Dashboard Pro,23814.523024029375,11434.576615042783,40.7128,-74.006
2025-01-01,Vancouver,Canada,Apparel,Streetwear Cap,12304.28650271895,5481.294164646076,49.2827,-123.1207
2026-01-19,Miami,United States,Apparel,ME-U Hoodie,4487.635957625476,1034.1906534792233,25.7617,-80.1918
2025-11-04,New York,United States,Data Analytics,Quantivo AI License,9309.558262275506,2231.339806427592,40.7128,-74.006
2025-10-23,New York,United States,Tech Support,24/7 Support,3020.249159735786,1285.1609191685284,40.7128,-74.006
2025-06-25,Vancouver,Canada,Tech Support,Cloud Migration,18905.88598206009,4952.232656163916,49.2827,-123.1207
2025-08-05,Vancouver,Canada,Tech Support,24/7 Support,15730.47651367246,3395.932597804467,49.2827,-123.1207
2025-10-20,Miami,United States,Tech Support,24/7 Support,20891.214481978295,5022.363725711212,25.7617,-80.1918
2025-04-01,New York,United States,Data Analytics,BI Dashboard Pro,4040.949807005066,845.2623580107362,40.7128,-74.006
2025-03-29,Toronto,Canada,Data Analytics,BI Dashboard Pro,2839.7937417926087,699.3223487133031,43.6532,-79.3832
2025-08-23,Halifax,Canada,Data Analytics,Server Rack,11558.849190666062,5592.902118710708,44.6488,-63.5752
2025-01-29,New York,United States,Apparel,ME-U Hoodie,20976.743022559283,4962.234570155281,40.7128,-74.006
2026-01-27,New York,United States,Tech Support,24/7 Support,1993.331760965109,868.9406408817514,40.7128,-74.006
2025-10-17,New York,United States,Tech Support,Cloud Migration,16539.493068748277,6783.493015253368,40.7128,-74.006
2025-10-28,Dartmouth,Canada,Tech Support,24/7 Support,16929.66951371949,3733.6354366954083,44.6662,-63.5682
2025-01-26,Miami,United States,Apparel,ME-U Hoodie,15912.509764665458,4047.6029161662705,25.7617,-80.1918
2025-04-09,Halifax,Canada,Tech Support,Cloud Migration,17872.778480741286,6316.5261539685835,44.6488,-63.5752
2025-02-12,Halifax,Canada,Apparel,Streetwear Cap,18897.889855276535,3868.102554155052,44.6488,-63.5752
2025-12-07,New York,United States,Data Analytics,BI Dashboard Pro,11260.869416593127,5168.61890154326,40.7128,-74.006
2025-04-04,Toronto,Canada,Tech Support,24/7 Support,12999.516156130785,2749.5964984016,43.6532,-79.3832
2025-10-31,Dartmouth,Canada,Data Analytics,Server Rack,11575.246628263038,4248.317836364954,44.6662,-63.5682
2025-08-06,Dartmouth,Canada,Tech Support,Cloud Migration,20700.02759373538,7560.600294529756,44.6662,-63.5682
2025-03-02,Halifax,Canada,Apparel,ME-U Hoodie,19059.3656309087,5827.780072213426,44.6488,-63.5752
2025-12-03,Vancouver,Canada,Tech Support,Cloud Migration,1657.0724883392095,686.4596735031851,49.2827,-123.1207
2026-01-09,Dartmouth,Canada,Apparel,Streetwear Cap,18759.370998227514,8441.564067716432,44.6662,-63.5682
2025-05-16,Vancouver,Canada,Apparel,Streetwear Cap,11817.10468782525,3763.8624057753195,49.2827,-123.1207
2025-08-21,Vancouver,Canada,Data Analytics,BI Dashboard Pro,22871.72131307234,6353.767827493143,49.2827,-123.1207
2025-02-07,Halifax,Canada,Tech Support,Cloud Migration,2684.7618175102602,817.8949273917613,44.6488,-63.5752
2026-01-16,Vancouver,Canada,Apparel,Streetwear Cap,13296.008144901822,4336.528700020901,49.2827,-123.1207
2025-11-28,Vancouver,Canada,Data Analytics,Server Rack,8607.988147537617,1811.222591955776,49.2827,-123.1207
2025-03-23,Toronto,Canada,Apparel,ME-U Hoodie,21371.57847588417,7533.884634000245,43.6532,-79.3832
2025-02-14,Halifax,Canada,Data Analytics,Server Rack,9733.37885570326,2623.639173983706,44.6488,-63.5752
2025-02-24,Toronto,Canada,Tech Support,24/7 Support,22384.191887609897,10897.953939483687,43.6532,-79.3832
2025-07-24,Vancouver,Canada,Tech Support,24/7 Support,6671.010253686418,3112.707186073411,49.2827,-123.1207
2025-07-10,New York,United States,Data Analytics,BI Dashboard Pro,20426.516700966375,9173.038576785104,40.7128,-74.006
2025-12-05,Halifax,Canada,Apparel,ME-U Hoodie,11119.620383307982,5303.332964302497,44.6488,-63.5752
2025-02-06,Miami,United States,Tech Support,24/7 Support,2985.626376373285,1305.8195692993281,25.7617,-80.1918
2025-06-16,Dartmouth,Canada,Tech Support,24/7 Support,7273.416095082217,2714.779857877825,44.6662,-63.5682
2025-02-24,Toronto,Canada,Apparel,Streetwear Cap,1707.590378689848,503.2948409072678,43.6532,-79.3832
2025-07-28,New York,United States,Tech Support,24/7 Support,3049.0299100712564,1513.630255178766,40.7128,-74.006
2025-10-12,Miami,United States,Data Analytics,Quantivo AI License,21671.67940173348,6747.012114684828,25.7617,-80.1918
2025-06-06,Halifax,Canada,Tech Support,24/7 Support,18213.5036297551,4844.262565269345,44.6488,-63.5752
2025-06-30,Toronto,Canada,Apparel,ME-U Hoodie,5027.897390215287,1862.3169238550418,43.6532,-79.3832
2026-01-10,New York,United States,Tech Support,Cloud Migration,2163.851215613551,461.69924726996294,40.7128,-74.006
2026-01-07,Dartmouth,Canada,Data Analytics,Server Rack,5267.9652800374915,1157.7805901133631,44.6662,-63.5682
2025-11-24,Miami,United States,Apparel,Streetwear Cap,17523.12795408426,7741.374736998318,25.7617,-80.1918
2025-11-21,Miami,United States,Data Analytics,Quantivo AI License,18797.73815822033,4214.346628863971,25.7617,-80.1918
2025-08-05,Dartmouth,Canada,Apparel,ME-U Hoodie,19312.855233411563,8224.37654272984,44.6662,-63.5682
2025-09-05,Miami,United States,Apparel,Streetwear Cap,10275.149598352946,3704.715662370979,25.7617,-80.1918
2025-03-24,Toronto,Canada,Tech Support,Cloud Migration,9577.236788684204,2927.40412984602,43.6532,-79.3832
2026-01-30,Vancouver,Canada,Data Analytics,BI Dashboard Pro,5981.927416767954,2627.0476263757996,49.2827,-123.1207
2025-05-06,New York,United States,Data Analytics,BI Dashboard Pro,22812.527566651996,5572.578933615834,40.7128,-74.006
2025-01-12,New York,United States,Apparel,Streetwear Cap,2036.7043773122484,824.0838963133234,40.7128,-74.006
2025-01-10,New York,United States,Tech Support,24/7 Support,3687.9092867801305,1097.6418178031563,40.7128,-74.006
2026-01-07,Dartmouth,Canada,Tech Support,Cloud Migration,8716.56867308026,2097.3254557895425,44.6662,-63.5682
2026-01-26,Vancouver,Canada,Tech Support,Cloud Migration,18985.044416487683,4415.389093857792,49.2827,-123.1207
2025-08-11,Vancouver,Canada,Data Analytics,BI Dashboard Pro,5641.254308483831,2048.460650712916,49.2827,-123.1207
2025-05-04,Toronto,Canada,Data Analytics,Server Rack,10479.078093446999,2113.2269062978467,43.6532,-79.3832
2025-07-05,Vancouver,Canada,Tech Support,Cloud Migration,4369.397461059469,1011.8438771729315,49.2827,-123.1207
2025-11-28,New York,United States,Apparel,Streetwear Cap,22872.739768146173,8235.511545841848,40.7128,-74.006
2025-10-16,Halifax,Canada,Apparel,Streetwear Cap,3997.6135494983105,1166.7038640162805,44.6488,-63.5752
2025-02-06,Miami,United States,Data Analytics,Quantivo AI License,3222.252852218353,1383.521633765996,25.7617,-80.1918
2025-01-11,Halifax,Canada,Tech Support,Cloud Migration,21481.40106537925,10298.716893183997,44.6488,-63.5752
2025-09-26,Miami,United States,Data Analytics,Quantivo AI License,9058.853017436551,3789.602779505824,25.7617,-80.1918
2025-06-30,Halifax,Canada,Apparel,Streetwear Cap,23010.891532870068,8620.503173329198,44.6488,-63.5752
2025-10-27,Miami,United States,Data Analytics,Quantivo AI License,2127.5286446963964,948.8271465643467,25.7617,-80.1918
2025-01-05,Dartmouth,Canada,Apparel,ME-U Hoodie,6558.98455672494,2367.334367224508,44.6662,-63.5682
2025-12-12,New York,United States,Apparel,ME-U Hoodie,17500.694860616622,7472.600034878743,40.7128,-74.006
2025-09-01,Vancouver,Canada,Tech Support,Cloud Migration,2166.1335695250586,520.0007251010351,49.2827,-123.1207
2025-05-16,Toronto,Canada,Data Analytics,Quantivo AI License,14695.914329426801,5344.131306855829,43.6532,-79.3832
2025-11-12,Miami,United States,Tech Support,24/7 Support,17413.17740918196,8084.1060031494435,25.7617,-80.1918
2026-02-01,Dartmouth,Canada,Data Analytics,Server Rack,20636.43354035587,6330.401273014796,44.6662,-63.5682
2026-01-04,Miami,United States,Apparel,ME-U Hoodie,10699.30904112968,3354.9881802412892,25.7617,-80.1918
2025-09-02,Halifax,Canada,Tech Support,Cloud Migration,16143.722354758474,6042.984741446879,44.6488,-63.5752
2025-12-15,New York,United States,Data Analytics,Server Rack,3220.2253267238266,1380.5828582411023,40.7128,-74.006
2025-01-02,Halifax,Canada,Data Analytics,Quantivo AI License,22331.960001656847,8554.226386101001,44.6488,-63.5752
2025-07-30,Toronto,Canada,Tech Support,24/7 Support,21350.085110628734,6658.274352075899,43.6532,-79.3832
2025-03-25,Halifax,Canada,Data Analytics,BI Dashboard Pro,9887.177852298355,1997.9567473237141,44.6488,-63.5752
2025-05-13,New York,United States,Data Analytics,Server Rack,23485.732211014456,9997.277834850664,40.7128,-74.006
2025-05-01,Vancouver,Canada,Data Analytics,BI Dashboard Pro,11863.957055681312,5240.47979126838,49.2827,-123.1207
2026-01-01,Miami,United States,Data Analytics,Server Rack,1477.5984528636882,722.9731950553028,25.7617,-80.1918
2025-10-17,Toronto,Canada,Tech Support,Cloud Migration,1547.0773563807033,672.1182777382313,43.6532,-79.3832
2025-08-05,Halifax,Canada,Data Analytics,Server Rack,21822.495930951678,5248.721549086812,44.6488,-63.5752
2025-08-15,Halifax,Canada,Data Analytics,Quantivo AI License,8634.572996110219,2404.706723937386,44.6488,-63.5752
2025-10-19,Vancouver,Canada,Data Analytics,Quantivo AI License,1560.6784696571383,744.5890658532185,49.2827,-123.1207
2025-08-05,Miami,United States,Tech Support,24/7 Support,3894.3658368893166,1793.835173724009,25.7617,-80.1918
2025-01-18,Miami,United States,Tech Support,24/7 Support,9288.803290710359,2289.7626387475534,25.7617,-80.1918
